id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
27515,11/15/2020 14:14,android,F82010,J0795,C5593,YOUTUBE
27516,11/15/2020 14:14,android,D00537,G8700,H1459,Google
27517,11/15/2020 14:14,android,F21066,G7763,C8621,youtube
27518,11/15/2020 14:14,android,C53074,C3320,C7258,linkedin
27519,11/15/2020 14:14,android,H11573,F7127,B32853,google
27520,11/15/2020 14:14,android,G32194,G6654,H292,youtube
27521,11/15/2020 14:14,android,B11417,D9568,H3330,Google
27522,11/15/2020 14:14,android,B94690,D0103,I541,google
27523,11/15/2020 14:14,android,C2302,D0605,E0001,FACEBOOK
27524,11/15/2020 14:14,android,F37367,D9824,D9840,GOOGLE
27525,11/15/2020 14:14,android,I47931,B3071,C4832,linkedin
27526,11/15/2020 14:14,android,J39774,C738,C6909,FACEBOOK
27527,11/15/2020 14:14,android,G63205,F3159,C6683,Google
27528,11/15/2020 14:14,android,B043371,I2322,F5425,GOOGLE
27529,11/15/2020 14:14,android,E57740,B4612,B11376,google
27530,11/15/2020 14:14,android,B019311,B5497,B04131,Youtube
27531,11/15/2020 14:14,android,B74464,I3829,B18458,Google
27532,11/15/2020 14:14,android,H07362,G3726,D4853,GOOGLE
27533,11/15/2020 14:14,android,G75199,C7418,J4926,Google
27534,11/15/2020 14:14,android,E57740,B4612,B11376,Youtube
27535,11/15/2020 14:14,android,J50624,H3089,H0625,Youtube
27536,11/15/2020 14:14,android,C53074,C3320,G8614,YOUTUBE
27537,11/15/2020 14:14,android,J50624,H3089,H0625,google
27538,11/15/2020 14:15,android,J57150,E3368,F4013,FACEBOOK
27539,11/15/2020 14:15,android,B2539,H2643,B17986,Youtube
27540,11/15/2020 14:15,android,H11573,F7127,B19516,FACEBOOK
27541,11/15/2020 14:15,android,D11541,H8776,B5028,Google
27542,11/15/2020 14:15,android,H41913,I7116,B0019,FACEBOOK
27543,11/15/2020 14:15,android,C07011,C8105,B24066,facebook
27544,11/15/2020 14:15,android,B2539,H2643,B17986,FACEBOOK
27545,11/15/2020 14:15,android,B021096,E4770,D3633,youtube
27546,11/15/2020 14:15,android,C88125,G6860,H5582,facebook
27547,11/15/2020 14:15,android,C06192,F4150,D3633,facebook
27548,11/15/2020 14:15,android,I9368,I659,H292,FACEBOOK
27549,11/15/2020 14:15,android,J02547,I1736,B23713,youtube
27550,11/15/2020 14:15,android,B61380,F7281,G7832,Youtube
27551,11/15/2020 14:15,android,C53074,C3320,F0360,YOUTUBE
27552,11/15/2020 14:15,android,G88805,C664,I541,youtube
27553,11/15/2020 14:15,android,J57150,E3368,D2600,youtube
27554,11/15/2020 14:15,android,F13782,F8815,I9563,LinkedIn
27555,11/15/2020 14:15,android,E80934,D2521,G0524,GOOGLE
27556,11/15/2020 14:15,android,B61380,F7281,F9086,google
27557,11/15/2020 14:15,android,E06690,B0455,H1406,linkedin
27558,11/15/2020 14:15,android,H28757,E1063,B11561,Youtube
27559,11/15/2020 14:15,android,C10659,E6494,C7814,Google
27560,11/15/2020 14:15,android,D19675,C641,B22141,Google
27561,11/15/2020 14:15,android,D63873,G0248,B0379,linkedin
27562,11/15/2020 14:15,android,H28757,E1063,G2844,youtube
27563,11/15/2020 14:15,android,C78713,F8535,B22222,Google
27564,11/15/2020 14:15,android,B44252,E8155,B10662,Youtube
27565,11/15/2020 14:15,android,G21115,B8240,C1372,FACEBOOK
27566,11/15/2020 14:15,android,F69039,G2883,H5857,facebook
27567,11/15/2020 14:15,android,I39326,B8275,C9726,youtube
27568,11/15/2020 14:15,android,D72381,G5041,B01553,YOUTUBE
27569,11/15/2020 14:15,android,G6958,F7514,B3552,facebook
27570,11/15/2020 14:15,android,D90436,I7291,C1137,YOUTUBE
27571,11/15/2020 14:15,android,D90436,I7291,H3972,Google
27572,11/15/2020 14:16,android,F78447,C3744,G9286,Google
27573,11/15/2020 14:16,android,E17023,H6991,C9687,FACEBOOK
27574,11/15/2020 14:16,android,I47931,B3071,B02416,Google
27575,11/15/2020 14:16,android,H92167,G998,B5055,Youtube
27576,11/15/2020 14:16,android,E94342,F4428,B21982,LinkedIn
27577,11/15/2020 14:16,android,F49839,G7679,H8603,facebook
27578,11/15/2020 14:16,android,J208,F0097,C3666,linkedin
27579,11/15/2020 14:16,android,H07362,G3726,E6627,linkedin
27580,11/15/2020 14:16,android,E99623,B8270,H493,google
27581,11/15/2020 14:16,android,C10659,E6494,C7814,linkedin
27582,11/15/2020 14:16,android,G60802,G1594,C1137,linkedin
27583,11/15/2020 14:16,android,H55882,E3914,D5963,youtube
27584,11/15/2020 14:16,android,F83857,E5338,J7274,google
27585,11/15/2020 14:16,android,D90436,I7291,B02501,LinkedIn
27586,11/15/2020 14:16,android,C53074,C3320,H496,facebook
27587,11/15/2020 14:16,android,H41913,I7116,B21982,youtube
27588,11/15/2020 14:16,android,J57417,J1998,B17580,GOOGLE
27589,11/15/2020 14:16,android,B019311,B5497,I7329,GOOGLE
27590,11/15/2020 14:16,android,B065145,E588,H1,LinkedIn
27591,11/15/2020 14:16,android,D63873,G0248,B0379,GOOGLE
27592,11/15/2020 14:16,android,B036923,H9256,D5963,youtube
27593,11/15/2020 14:16,android,D11541,H8776,B5028,Youtube
27594,11/15/2020 14:16,android,E80934,D2521,J5249,youtube
27595,11/15/2020 14:16,android,D98658,J1555,D5963,facebook
27596,11/15/2020 14:16,android,C96376,B8476,E4296,GOOGLE
27597,11/15/2020 14:16,android,G63205,F3159,H1406,FACEBOOK
27598,11/15/2020 14:16,android,E80934,D2521,J5249,LinkedIn
27599,11/15/2020 14:16,android,B15804,D5602,E6627,YOUTUBE
27600,11/15/2020 14:16,android,D14404,I6295,H2955,Youtube
27601,11/15/2020 14:16,android,I87408,C373,H6895,linkedin
27602,11/15/2020 14:16,android,J39774,C738,G6070,FACEBOOK
27603,11/15/2020 14:16,android,H87329,E8962,F9680,FACEBOOK
27604,11/15/2020 14:16,android,H92167,G998,E1533,Youtube
27605,11/15/2020 14:16,android,C98358,E2752,E035,LinkedIn
27606,11/15/2020 14:17,android,D72381,G5041,H5754,Google
27607,11/15/2020 14:17,android,H12258,C0995,J258,facebook
27608,11/15/2020 14:17,android,H00739,I2430,G4835,LinkedIn
27609,11/15/2020 14:17,android,B043371,I2322,F1227,LinkedIn
27610,11/15/2020 14:17,android,D35507,E8959,B18458,Youtube
27611,11/15/2020 14:17,android,E57740,B4612,B11376,facebook
27612,11/15/2020 14:17,android,F2228,C2136,J6431,youtube
27613,11/15/2020 14:17,android,D98658,J1555,B0726,GOOGLE
27614,11/15/2020 14:17,android,E80934,D2521,J5249,FACEBOOK
27615,11/15/2020 14:17,android,E90810,I4004,H522,Youtube
27616,11/15/2020 14:17,android,C53074,C3320,E4364,LinkedIn
27617,11/15/2020 14:17,android,D16520,J0494,B18262,youtube
27618,11/15/2020 14:17,android,H41913,I7116,J9026,GOOGLE
27619,11/15/2020 14:17,android,E06690,B0455,C8034,Google
27620,11/15/2020 14:17,android,I36874,H1909,B09373,facebook
27621,11/15/2020 14:17,android,B11417,D9568,D2155,youtube
27622,11/15/2020 14:17,android,H92167,G998,B26865,LinkedIn
27623,11/15/2020 14:17,android,H87329,E8962,J3600,Youtube
27624,11/15/2020 14:17,android,F47524,G144,B25492,GOOGLE
27625,11/15/2020 14:17,android,B61380,F7281,B2863,facebook
27626,11/15/2020 14:17,android,F4952,D5428,B31433,Youtube
27627,11/15/2020 14:17,android,I60066,D2151,C6349,facebook
27628,11/15/2020 14:17,android,I70390,D8970,C1118,GOOGLE
27629,11/15/2020 14:17,android,F47524,G144,B00993,Youtube
27630,11/15/2020 14:17,android,E17565,G6351,B2804,linkedin
27631,11/15/2020 14:17,android,G32194,G6654,H292,YOUTUBE
27632,11/15/2020 14:17,android,H07942,I7571,I9373,youtube
27633,11/15/2020 14:17,android,B705,B6786,B19983,youtube
27634,11/15/2020 14:17,android,E52280,C3716,I7438,Google
27635,11/15/2020 14:17,android,E19288,G0465,E0669,GOOGLE
27636,11/15/2020 14:17,android,B83240,G325,B1986,facebook
27637,11/15/2020 14:17,android,F01333,E7325,B25684,YOUTUBE
27638,11/15/2020 14:17,android,J78796,I0914,B19516,YOUTUBE
27639,11/15/2020 14:17,android,J39774,C738,B21033,Youtube
27640,11/15/2020 14:17,android,F47524,G144,B32683,YOUTUBE
27641,11/15/2020 14:17,android,E88560,E4853,C0260,Google
27642,11/15/2020 14:17,android,F47524,G144,B00993,Google
27643,11/15/2020 14:17,android,F78447,C3744,H9328,FACEBOOK
27644,11/15/2020 14:17,android,B018321,F2097,E0864,Youtube
27645,11/15/2020 14:17,android,H12258,C0995,G0507,facebook
27646,11/15/2020 14:17,android,D19675,C641,B22141,facebook
27647,11/15/2020 14:17,android,E3665,I0121,E6906,LinkedIn
27648,11/15/2020 14:17,android,B57969,F9045,E6627,Youtube
27649,11/15/2020 14:17,android,D46669,B4645,H3962,Youtube
27650,11/15/2020 14:18,android,J09573,C1681,H6404,facebook
27651,11/15/2020 14:18,android,I51942,B7824,B9977,FACEBOOK
27652,11/15/2020 14:18,android,G62325,C6614,C1857,linkedin
27653,11/15/2020 14:18,android,H62766,C8815,I6990,Google
27654,11/15/2020 14:18,android,C53074,C3320,H9801,Youtube
27655,11/15/2020 14:18,android,J10547,G5444,I9577,youtube
27656,11/15/2020 14:18,android,E88560,E4853,C0260,linkedin
27657,11/15/2020 14:18,android,H81647,F5082,G2014,youtube
27658,11/15/2020 14:18,android,E01855,D7481,B28429,Google
27659,11/15/2020 14:18,android,F01333,E7325,B09513,GOOGLE
27660,11/15/2020 14:18,android,C16148,D1041,I9373,facebook
27661,11/15/2020 14:18,android,C07878,B0658,B6627,LinkedIn
27662,11/15/2020 14:18,android,C16148,D1041,I9373,YOUTUBE
27663,11/15/2020 14:18,android,G75199,C7418,J4926,Google
27664,11/15/2020 14:18,android,J39774,C738,D2354,google
27665,11/15/2020 14:18,android,J09573,C1681,C9726,YOUTUBE
27666,11/15/2020 14:18,android,B44252,E8155,B10662,FACEBOOK
27667,11/15/2020 14:18,android,D26622,J0645,B27651,facebook
27668,11/15/2020 14:18,android,F50036,F7142,J0376,linkedin
27669,11/15/2020 14:18,android,G28949,H1423,B15627,Youtube
27670,11/15/2020 14:18,android,C53074,C3320,J8278,FACEBOOK
27671,11/15/2020 14:18,android,H11573,F7127,B19516,Youtube
27672,11/15/2020 14:18,android,B027961,G9876,B7522,LinkedIn
27673,11/15/2020 14:18,android,F0919,C4417,B32853,YOUTUBE
27674,11/15/2020 14:18,android,I70390,D8970,E9363,Google
27675,11/15/2020 14:18,android,E90810,I4004,B0339,FACEBOOK
27676,11/15/2020 14:18,android,H86844,F8600,D9095,youtube
27677,11/15/2020 14:18,android,D90436,I7291,B02501,LinkedIn
27678,11/15/2020 14:18,android,H11593,F4976,F9634,Youtube
27679,11/15/2020 14:18,android,I36874,H1909,J0984,Youtube
27680,11/15/2020 14:18,android,J42984,G1923,B0339,LinkedIn
27681,11/15/2020 14:18,android,F00866,G6868,E6627,youtube
27682,11/15/2020 14:18,android,B065145,E588,B22891,facebook
27683,11/15/2020 14:18,android,E94342,F4428,E6627,google
27684,11/15/2020 14:18,android,B018321,F2097,C5482,youtube
27685,11/15/2020 14:18,android,J72497,G7876,E7580,youtube
27686,11/15/2020 14:18,android,J09573,C1681,H6404,LinkedIn
27687,11/15/2020 14:19,android,J72497,G7876,B303,Youtube
27688,11/15/2020 14:19,android,D38676,G5370,I7438,Youtube
27689,11/15/2020 14:19,android,E19288,G0465,E0669,Google
27690,11/15/2020 14:19,android,G75199,C7418,F9514,LinkedIn
27691,11/15/2020 14:19,android,D90436,I7291,B02501,youtube
27692,11/15/2020 14:19,android,B4914,D8361,E6627,google
27693,11/15/2020 14:19,android,F79117,C813,I6831,linkedin
27694,11/15/2020 14:19,android,E94342,F4428,E6627,LinkedIn
27695,11/15/2020 14:19,android,I70141,J0128,B26612,GOOGLE
27696,11/15/2020 14:19,android,B043371,I2322,J3600,LinkedIn
27697,11/15/2020 14:19,android,H92167,G998,B26865,linkedin
27698,11/15/2020 14:19,android,C25201,G117,B5106,LinkedIn
27699,11/15/2020 14:19,android,E60237,B7221,E25,Youtube
27700,11/15/2020 14:19,android,H28302,H8009,F8320,Youtube
27701,11/15/2020 14:19,android,H11573,F7127,B19516,youtube
27702,11/15/2020 14:19,android,B44252,E8155,I860,linkedin
27703,11/15/2020 14:19,android,D72381,G5041,B01553,linkedin
27704,11/15/2020 14:19,android,B15804,D5602,B24676,GOOGLE
27705,11/15/2020 14:19,android,G99987,E828,H7333,FACEBOOK
27706,11/15/2020 14:19,android,C67574,H7620,E7232,Google
27707,11/15/2020 14:19,android,G47129,H6544,E7628,google
27708,11/15/2020 14:19,android,D98658,J1555,G6281,LinkedIn
27709,11/15/2020 14:19,android,B61380,F7281,H4932,LinkedIn
27710,11/15/2020 14:19,android,G28949,H1423,B30517,GOOGLE
27711,11/15/2020 14:19,android,B6341,J1418,D2595,Youtube
27712,11/15/2020 14:19,android,I70390,D8970,B01584,LinkedIn
27713,11/15/2020 14:19,android,H59278,G8640,H1406,GOOGLE
27714,11/15/2020 14:19,android,G32194,G6654,H292,FACEBOOK
27715,11/15/2020 14:19,android,J22988,G7801,B12842,YOUTUBE
27716,11/15/2020 14:19,android,F03103,B5018,B3552,FACEBOOK
27717,11/15/2020 14:19,android,B53130,H2172,C2000,google
27718,11/15/2020 14:19,android,G28949,H1423,I7421,YOUTUBE
27719,11/15/2020 14:19,android,G32194,G6654,H292,GOOGLE
27720,11/15/2020 14:19,android,J10547,G5444,I35,Google
27721,11/15/2020 14:19,android,G28949,H1423,B15627,Google
27722,11/15/2020 14:19,android,E43144,C8221,B01169,FACEBOOK
27723,11/15/2020 14:19,android,B049513,G1681,E6627,GOOGLE
27724,11/15/2020 14:20,android,J39774,C738,C5939,google
27725,11/15/2020 14:20,android,G75199,C7418,F9514,Google
27726,11/15/2020 14:20,android,F03103,B5018,B3552,LinkedIn
27727,11/15/2020 14:20,android,C0368,G1866,B3574,FACEBOOK
27728,11/15/2020 14:20,android,G65613,D2265,J2693,youtube
27729,11/15/2020 14:20,android,H59278,G8640,H1406,GOOGLE
27730,11/15/2020 14:20,android,I70390,D8970,C1118,YOUTUBE
27731,11/15/2020 14:20,android,B32900,D8693,E4526,google
27732,11/15/2020 14:20,android,J54661,H0849,B05243,youtube
27733,11/15/2020 14:20,android,B036059,E4662,I8013,facebook
27734,11/15/2020 14:20,android,F4952,D5428,B16602,LinkedIn
27735,11/15/2020 14:20,android,G90197,B8526,I1141,linkedin
27736,11/15/2020 14:20,android,I13415,G893,E1184,Google
27737,11/15/2020 14:20,android,H65320,G4950,B0726,Youtube
27738,11/15/2020 14:20,android,C67574,H7620,E7232,FACEBOOK
27739,11/15/2020 14:20,android,B6341,J1418,F9858,LinkedIn
27740,11/15/2020 14:20,android,B037214,E2188,J7945,YOUTUBE
27741,11/15/2020 14:20,android,G44950,E3183,J793,Youtube
27742,11/15/2020 14:20,android,C9683,H7478,I860,GOOGLE
27743,11/15/2020 14:20,android,H59778,G570,E6627,facebook
27744,11/15/2020 14:20,android,B017254,I1253,E3192,Google
27745,11/15/2020 14:20,android,J55028,B1632,B13763,LinkedIn
27746,11/15/2020 14:20,android,G75199,C7418,J4926,Youtube
27747,11/15/2020 14:20,android,H11593,F4976,B17826,FACEBOOK
27748,11/15/2020 14:20,android,D90436,I7291,H3972,google
27749,11/15/2020 14:20,android,C68383,H3745,B16706,youtube
27750,11/15/2020 14:20,android,H23980,G7138,I860,youtube
27751,11/15/2020 14:20,android,E25547,G1389,G8737,Youtube
27752,11/15/2020 14:20,android,F48684,F3631,H2955,youtube
27753,11/15/2020 14:20,android,G6958,F7514,H6156,Youtube
27754,11/15/2020 14:20,android,I89395,J2072,E25,GOOGLE
27755,11/15/2020 14:20,android,J57150,E3368,H7806,linkedin
27756,11/15/2020 14:20,android,J92720,F8787,E436,Youtube
27757,11/15/2020 14:20,android,H73261,H4823,E6627,Youtube
27758,11/15/2020 14:20,android,E25547,G1389,H6667,linkedin
27759,11/15/2020 14:20,android,E90810,I4004,B731,LinkedIn
27760,11/15/2020 14:21,android,J46367,H726,B04035,google
27761,11/15/2020 14:21,android,F76090,D6240,B10315,linkedin
27762,11/15/2020 14:21,android,C68383,H3745,H0644,GOOGLE
27763,11/15/2020 14:21,android,I84981,D2387,B12873,Google
27764,11/15/2020 14:21,android,F00866,G6868,E6627,GOOGLE
27765,11/15/2020 14:21,android,C18666,G1256,H9233,youtube
27766,11/15/2020 14:21,android,B013046,B9547,D3748,facebook
27767,11/15/2020 14:21,android,F03103,B5018,B3552,google
27768,11/15/2020 14:21,android,G6958,F7514,D2223,Youtube
27769,11/15/2020 14:21,android,F78447,C3744,E0207,google
27770,11/15/2020 14:21,android,I84981,D2387,J714,linkedin
27771,11/15/2020 14:21,android,H65320,G4950,D4482,google
27772,11/15/2020 14:21,android,C53074,C3320,F1528,google
27773,11/15/2020 14:21,android,B32900,D8693,B23386,LinkedIn
27774,11/15/2020 14:21,android,I07998,E26,F1128,YOUTUBE
27775,11/15/2020 14:21,android,G47129,H6544,H5352,GOOGLE
27776,11/15/2020 14:21,android,H59278,G8640,I4704,FACEBOOK
27777,11/15/2020 14:21,android,C67574,H7620,B04673,facebook
27778,11/15/2020 14:21,android,D38676,G5370,B0497,facebook
27779,11/15/2020 14:21,android,H12258,C0995,J4865,facebook
27780,11/15/2020 14:21,android,F99073,B0739,C7792,FACEBOOK
27781,11/15/2020 14:21,android,I84981,D2387,B4991,linkedin
27782,11/15/2020 14:21,android,F07977,I863,D0425,facebook
27783,11/15/2020 14:21,android,D9556,E0569,E4296,facebook
27784,11/15/2020 14:21,android,G75199,C7418,F9514,Google
27785,11/15/2020 14:21,android,G32194,G6654,H292,LinkedIn
27786,11/15/2020 14:21,android,E25547,G1389,C208,google
27787,11/15/2020 14:21,android,B013046,B9547,C6512,FACEBOOK
27788,11/15/2020 14:21,android,J55028,B1632,B13763,GOOGLE
27789,11/15/2020 14:21,android,I87408,C373,H6895,FACEBOOK
27790,11/15/2020 14:21,android,E65420,C7518,E8214,YOUTUBE
27791,11/15/2020 14:21,android,D26622,J0645,I8496,Google
27792,11/15/2020 14:21,android,B61380,F7281,G6887,google
27793,11/15/2020 14:21,android,F26021,D4113,H1417,Youtube
27794,11/15/2020 14:21,android,I16156,E0829,J1089,Google
27795,11/15/2020 14:21,android,B036923,H9256,B20954,GOOGLE
27796,11/15/2020 14:21,android,D38676,G5370,G5054,FACEBOOK
27797,11/15/2020 14:21,android,I16156,E0829,D155,google
27798,11/15/2020 14:21,android,E01855,D7481,J1397,linkedin
27799,11/15/2020 14:22,android,C67574,H7620,B04673,Youtube
27800,11/15/2020 14:22,android,B15804,D5602,B06958,youtube
27801,11/15/2020 14:22,android,D43281,H4055,B25445,google
27802,11/15/2020 14:22,android,B065145,E588,B25545,facebook
27803,11/15/2020 14:22,android,I47810,E7781,I4704,youtube
27804,11/15/2020 14:22,android,B17853,F2100,H0965,Youtube
27805,11/15/2020 14:22,android,J46367,H726,I860,youtube
27806,11/15/2020 14:22,android,H32490,I5300,B5784,facebook
27807,11/15/2020 14:22,android,G47129,H6544,B22696,google
27808,11/15/2020 14:22,android,D24385,D7067,B2800,YOUTUBE
27809,11/15/2020 14:22,android,G65613,D2265,C9599,linkedin
27810,11/15/2020 14:22,android,H59278,G8640,I4704,youtube
27811,11/15/2020 14:22,android,J92720,F8787,J3947,linkedin
27812,11/15/2020 14:22,android,C12102,F3688,H6404,youtube
27813,11/15/2020 14:22,android,H92167,G998,B26865,FACEBOOK
27814,11/15/2020 14:22,android,G44950,E3183,B29764,Google
27815,11/15/2020 14:22,android,J36020,F3164,E0945,GOOGLE
27816,11/15/2020 14:22,android,B1710,B9352,B10374,YOUTUBE
27817,11/15/2020 14:22,android,B013046,B9547,D8580,Youtube
27818,11/15/2020 14:22,android,F07977,I863,F6563,FACEBOOK
27819,11/15/2020 14:22,android,B50394,J2279,H522,Google
27820,11/15/2020 14:22,android,I13415,G893,E1184,Youtube
27821,11/15/2020 14:22,android,C99517,E317,J5249,FACEBOOK
27822,11/15/2020 14:22,android,G32194,G6654,H292,Youtube
27823,11/15/2020 14:22,android,H81647,F5082,B12842,FACEBOOK
27824,11/15/2020 14:22,android,E43144,C8221,I2650,FACEBOOK
27825,11/15/2020 14:22,android,C07918,I9064,I8440,facebook
27826,11/15/2020 14:22,android,E17565,G6351,I6254,google
27827,11/15/2020 14:22,android,E11581,G0533,B18458,google
27828,11/15/2020 14:22,android,B019311,B5497,G9807,youtube
27829,11/15/2020 14:22,android,F00866,G6868,B04035,linkedin
27830,11/15/2020 14:22,android,E25547,G1389,I0413,YOUTUBE
27831,11/15/2020 14:22,android,B96703,H6156,H2179,Google
27832,11/15/2020 14:22,android,H59278,G8640,D8259,facebook
27833,11/15/2020 14:22,android,I67760,D8696,B10799,FACEBOOK
27834,11/15/2020 14:22,android,D26622,J0645,J529,LinkedIn
27835,11/15/2020 14:22,android,H28302,H8009,B27221,GOOGLE
27836,11/15/2020 14:22,android,I84981,D2387,B4991,YOUTUBE
27837,11/15/2020 14:22,android,G16952,I4907,J5847,facebook
27838,11/15/2020 14:22,android,B97589,I8496,H3972,linkedin
27839,11/15/2020 14:22,android,B009397,F6622,E4866,linkedin
27840,11/15/2020 14:22,android,E90810,I4004,B32541,facebook
27841,11/15/2020 14:22,android,D63957,E5701,D5963,YOUTUBE
27842,11/15/2020 14:23,android,C54994,E9577,C4920,youtube
27843,11/15/2020 14:23,android,D43281,H4055,I8035,Google
27844,11/15/2020 14:23,android,G93957,C4489,J4371,Youtube
27845,11/15/2020 14:23,android,I13415,G893,E1184,linkedin
27846,11/15/2020 14:23,android,H92167,G998,B26865,Google
27847,11/15/2020 14:23,android,B1710,B9352,B10374,YOUTUBE
27848,11/15/2020 14:23,android,B065145,E588,B24080,Google
27849,11/15/2020 14:23,android,B1710,B9352,B10374,linkedin
27850,11/15/2020 14:23,android,B037214,E2188,B03311,Google
27851,11/15/2020 14:23,android,B32900,D8693,C4562,facebook
27852,11/15/2020 14:23,android,D03969,H9485,B13066,LinkedIn
27853,11/15/2020 14:23,android,J39774,C738,B4492,facebook
27854,11/15/2020 14:23,android,D24385,D7067,C9642,FACEBOOK
27855,11/15/2020 14:23,android,G46901,I7150,E5537,youtube
27856,11/15/2020 14:23,android,C99517,E317,G0507,LinkedIn
27857,11/15/2020 14:23,android,F78447,C3744,H9328,facebook
27858,11/15/2020 14:23,android,H24613,B1670,B4613,LinkedIn
27859,11/15/2020 14:23,android,J74934,F8543,I6831,facebook
27860,11/15/2020 14:23,android,B1710,B9352,I5403,FACEBOOK
27861,11/15/2020 14:23,android,H78452,D397,E9435,FACEBOOK
27862,11/15/2020 14:23,android,B065145,E588,H1417,facebook
27863,11/15/2020 14:23,android,H41913,I7116,J9026,linkedin
27864,11/15/2020 14:23,android,D66590,I3959,B27900,facebook
27865,11/15/2020 14:23,android,G28949,H1423,B30517,FACEBOOK
27866,11/15/2020 14:23,android,J51549,H9688,H0499,youtube
27867,11/15/2020 14:23,android,J80119,G8139,B04375,LinkedIn
27868,11/15/2020 14:23,android,F23577,E0070,E6627,facebook
27869,11/15/2020 14:23,android,B36723,C3152,H5317,Google
27870,11/15/2020 14:23,android,G32194,G6654,H292,Youtube
27871,11/15/2020 14:23,android,G4169,H4784,H1406,youtube
27872,11/15/2020 14:23,android,B009397,F6622,B11468,linkedin
27873,11/15/2020 14:23,android,B009397,F6622,B11468,YOUTUBE
27874,11/15/2020 14:23,android,I13415,G893,J7026,LinkedIn
27875,11/15/2020 14:23,android,B013046,B9547,I1141,Youtube
27876,11/15/2020 14:23,android,E90810,I4004,G8570,GOOGLE
27877,11/15/2020 14:23,android,F04508,E1340,C1956,Google
27878,11/15/2020 14:23,android,B019311,B5497,J5924,google
27879,11/15/2020 14:23,android,E07017,G8643,D5963,GOOGLE
27880,11/15/2020 14:23,android,D7234,F5439,E337,LinkedIn
27881,11/15/2020 14:23,android,D3203,E4355,I3503,linkedin
27882,11/15/2020 14:23,android,B96703,H6156,F9498,facebook
27883,11/15/2020 14:23,android,C9683,H7478,E2490,facebook
27884,11/15/2020 14:23,android,D2061,F5595,D3633,youtube
27885,11/15/2020 14:23,android,I50932,C4253,B17986,facebook
27886,11/15/2020 14:23,android,H73261,H4823,E6627,Youtube
27887,11/15/2020 14:23,android,B067017,E4302,B30533,youtube
27888,11/15/2020 14:24,android,D43281,H4055,B27565,LinkedIn
27889,11/15/2020 14:24,android,G16952,I4907,J5847,linkedin
27890,11/15/2020 14:24,android,B077071,I323,J0412,linkedin
27891,11/15/2020 14:24,android,B14475,F7791,E2269,google
27892,11/15/2020 14:24,android,G47129,H6544,J3443,YOUTUBE
27893,11/15/2020 14:24,android,J51549,H9688,J2183,youtube
27894,11/15/2020 14:24,android,F23577,E0070,E6627,facebook
27895,11/15/2020 14:24,android,J74934,F8543,I6831,Google
27896,11/15/2020 14:24,android,I52811,I4129,C0399,Youtube
27897,11/15/2020 14:24,android,F77940,G8562,B18262,FACEBOOK
27898,11/15/2020 14:24,android,J135,C3910,I9872,Google
27899,11/15/2020 14:24,android,E11581,G0533,C7231,LinkedIn
27900,11/15/2020 14:24,android,C68383,H3745,I064,Youtube
27901,11/15/2020 14:24,android,E64133,D9012,B07282,GOOGLE
27902,11/15/2020 14:24,android,E11581,G0533,G2925,FACEBOOK
27903,11/15/2020 14:24,android,J76715,G1585,B6627,youtube
27904,11/15/2020 14:24,android,D2061,F5595,D3633,youtube
27905,11/15/2020 14:24,android,C68383,H3745,D8703,linkedin
27906,11/15/2020 14:24,android,F2228,C2136,B00688,YOUTUBE
27907,11/15/2020 14:24,android,G44950,E3183,J9955,FACEBOOK
27908,11/15/2020 14:24,android,C12806,G0889,E612,Youtube
27909,11/15/2020 14:24,android,B32900,D8693,J457,youtube
27910,11/15/2020 14:24,android,C99517,E317,B3501,google
27911,11/15/2020 14:24,android,G31538,G1045,B19839,GOOGLE
27912,11/15/2020 14:24,android,C54994,E9577,C4920,Youtube
27913,11/15/2020 14:24,android,H44986,E0289,C182,Youtube
27914,11/15/2020 14:24,android,J76715,G1585,B6627,LinkedIn
27915,11/15/2020 14:24,android,G4169,H4784,H1406,Youtube
27916,11/15/2020 14:24,android,C54994,E9577,G4567,GOOGLE
27917,11/15/2020 14:24,android,F21066,G7763,C8621,YOUTUBE
27918,11/15/2020 14:24,android,E64133,D9012,B07282,LinkedIn
27919,11/15/2020 14:25,android,G28949,H1423,B5757,Youtube
27920,11/15/2020 14:25,android,I08896,E8618,F5393,google
27921,11/15/2020 14:25,android,D83712,B2863,G8968,LinkedIn
27922,11/15/2020 14:25,android,H87051,G2026,H050,facebook
27923,11/15/2020 14:25,android,B019311,B5497,B06792,facebook
27924,11/15/2020 14:25,android,J51549,H9688,J2183,linkedin
27925,11/15/2020 14:25,android,J42984,G1923,H9328,GOOGLE
27926,11/15/2020 14:25,android,F2228,C2136,E3629,LinkedIn
27927,11/15/2020 14:25,android,G47129,H6544,F3475,youtube
27928,11/15/2020 14:25,android,C68383,H3745,E8453,Youtube
27929,11/15/2020 14:25,android,E90810,I4004,G7036,Youtube
27930,11/15/2020 14:25,android,I96594,E7688,C9402,google
27931,11/15/2020 14:25,android,G47129,H6544,E7870,Youtube
27932,11/15/2020 14:25,android,B009397,F6622,F0965,facebook
27933,11/15/2020 14:25,android,B009397,F6622,B6959,google
27934,11/15/2020 14:25,android,D57460,I3101,B10374,youtube
27935,11/15/2020 14:25,android,B15804,D5602,F8884,Google
27936,11/15/2020 14:25,android,I61096,E9836,H9801,YOUTUBE
27937,11/15/2020 14:25,android,G14753,I3949,J9270,youtube
